# PJM summer 5CP peaks: RTO 5 coincident peak hours + zonal unrestricted MW
# Source: annual "Summer YYYY Peaks and 5CPs" PDF, PJM Planning > Resource
#   Adequacy > Load Forecast, e.g.
#   https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2024-peaks-and-5cps.pdf
# Summers 2018-2020 were removed from pjm.com; source_url points to the
#   Wayback Machine archive of the original posting.
#
# MAINTENANCE: To add a new summer (~mid-October posting):
# 1. Download the PDF; record URL in source_url and the posting date in source_as_of.
# 2. Transcribe the 5 RTO peak rows (date, hour-ending EPT, RTO unrestricted MW)
#    with zone=RTO, ranks 1-5 by descending MW.
# 3. Transcribe the "Coincident Peaks, By Zone" table: one row per zone per rank,
#    normalizing labels to canonical zones (AE->AECO, DAYTON->DAY, DLCo->DUQ,
#    PENLC->PENELEC, PPL-EU->PPL, PS->PSEG; see data/pjm/README.md crosswalk).
#    Sub-zone rows (EASTON, SMECO, Vineland) and OVEC are excluded.
# 4. Run: just validate. 5. Commit. 6. just upload.
#
# MAINTENANCE: November revisions — PJM reposts the PDF with restated load-drop
# add-backs ("Revised MM/DD/YYYY"). Timestamps rarely change; MW values do.
# Update mw_unrestricted in place, bump source_as_of, note "Nov revision" in
# notes. Git history is the revision trail. Re-run validate + upload.
summer_year,rank,peak_date,hour_ending_ept,zone,mw_unrestricted,source_url,source_as_of,notes
2021,5,2021-08-26,16,COMED,18851.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,DAY,2887.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,DEOK,4985.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,DOM,19330.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,DPL,3751.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,DUQ,2446.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,EKPC,1980.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,JCPL,5625.9,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,METED,2966.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,PECO,7960.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,PENELEC,2874.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,PEPCO,5472.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,PPL,7165.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,PSEG,9318.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,RECO,385.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2021,5,2021-08-26,16,UGI,204.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2021-peaks-and-5cps.pdf,2021-11-03,Revised 11/3/2021 for AEP and DOM BtM generation
2022,1,2022-07-20,18,RTO,147334.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,AECO,2477.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,AEP,21476.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,APS,8405.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,ATSI,11936.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,BGE,5995.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,COMED,17807.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,DAY,3292.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,DEOK,5150.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,DOM,20174.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,DPL,3839.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,DUQ,2537.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,EKPC,1947.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,JCPL,5994.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,METED,2935.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,PECO,7988.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,PENELEC,2781.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,PEPCO,5479.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,PPL,6957.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,PSEG,9515.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,RECO,390.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,1,2022-07-20,18,UGI,201.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,RTO,145144.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,AECO,2404.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,AEP,20521.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,APS,8160.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,ATSI,11569.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,BGE,6102.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,COMED,19092.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,DAY,3031.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,DEOK,4776.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,DOM,19422.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,DPL,3882.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,DUQ,2439.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,EKPC,1877.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,JCPL,5928.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,METED,2895.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,PECO,8119.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,PENELEC,2672.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,PEPCO,5359.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,PPL,6912.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,PSEG,9327.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,RECO,385.1,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,2,2022-07-21,17,UGI,199.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,RTO,144245.9,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,AECO,2506.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,AEP,20753.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,APS,8151.9,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,ATSI,11531.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,BGE,6084.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,COMED,17964.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,DAY,3039.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,DEOK,4919.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,DOM,20022.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,DPL,3792.9,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,DUQ,2497.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,EKPC,1976.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,JCPL,5688.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,METED,2821.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,PECO,7887.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,PENELEC,2660.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,PEPCO,5487.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,PPL,6611.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,PSEG,9267.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,RECO,351.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,3,2022-07-22,18,UGI,173.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,RTO,143101.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,AECO,2292.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,AEP,20870.7,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,APS,8355.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,ATSI,11851.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,BGE,5940.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,COMED,14952.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,DAY,3223.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,DEOK,4891.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,DOM,20377.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,DPL,3817.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,DUQ,2295.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,EKPC,1930.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,JCPL,5761.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,METED,2957.3,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,PECO,8084.8,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,PENELEC,2742.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,PEPCO,5518.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,PPL,7059.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,PSEG,9549.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,RECO,378.5,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,4,2022-08-08,16,UGI,199.0,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,5,2022-08-03,18,RTO,142111.6,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,5,2022-08-03,18,AECO,2394.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,5,2022-08-03,18,AEP,20970.4,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
2022,5,2022-08-03,18,APS,8303.2,https://www.pjm.com/-/media/DotCom/planning/res-adeq/load-forecast/summer-2022-peaks-and-5cps.pdf,2023-06-21,Revised 11/2/2022 (AEP and PPL BtM) and 6/21/2023 (APS BtM)
